datetime,return,tcost,adjust_close,volatility_20,skewness_20,kurtosis_20
2005-01-27,-0.0016410740993992867,0.0002345765892564289,42.62,0.008821366621313229,-0.41520676797245126,-0.5166279405023864
2005-01-28,0.0016410740993992867,0.00035149384885765835,42.69,0.008858983083719756,-0.4757869170064067,-0.5159035715187454
2005-01-31,-0.011070658349695783,0.0003551556765715773,42.22,0.008515361818585107,-0.4548322598378602,-0.36164413210522284
2005-02-01,-0.002846301731838974,0.00023752969121135415,42.1,0.008421345061660796,-0.36480203760080676,-0.31925758044562347
2005-02-02,0.001424163544771151,0.0003556609365738131,42.16,0.008450475326380316,-0.39530593933361613,-0.3358961037900934
2005-02-03,-0.011450506787995529,0.0003594967046135547,41.68,0.007934737338613778,-0.27313534585448473,-0.2726578924427856
2005-02-04,-0.005051123186821549,0.0001205545509342738,41.47,0.007895079820939786,-0.2973033343064619,-0.21268260984682108
2005-02-07,-0.004834430493799058,0.00036297640653358906,41.27,0.007928371732320603,-0.23680465131356346,-0.2791802481199639
2005-02-08,-0.0002423361213850228,0.0002423067603586519,41.26,0.00677231182953932,0.12280453894391878,-0.5645473845390017
2005-02-09,0.0012110937655673837,0.00024195499637071289,41.31,0.006433319423224998,0.1606945880544004,-0.22977273871353088
2005-02-10,0.010594849888191593,0.00011974613818701966,41.75,0.006551072920485751,0.21010137483954244,-0.2319106174088046
2005-02-11,0.007873117132589869,0.00023764258555136796,42.08,0.006830394990704408,0.12201443116641864,-0.5628789742896037
2005-02-14,0.011107286589928655,0.00011752262310492431,42.55,0.007138080569500993,-0.016189532068213892,-0.7022346590002448
2005-02-15,0.0007048044459501135,0.00035240220838718596,42.58,0.007138395433885888,-0.030983697477872628,-0.7021738554643542
2005-02-16,-0.0014101059915860858,0.00023523876734889582,42.52,0.00713829093394718,-0.03115664627300728,-0.7020351541330112
2005-02-17,0.00492669618218633,0.0004679457182966677,42.73,0.007207011519603031,-0.12459212280298429,-0.7698425776430757
2005-02-18,0.00046794572683550584,0.00011697274535031008,42.75,0.006754465063051761,-0.11908798628746596,-0.5360462205368881
2005-02-22,0.01899964474658189,0.00022935779816509198,43.57,0.007923955008901636,0.26627286329105215,-0.25369282254223346
2005-02-23,-0.0034486756792051487,0.00034550270643788017,43.42,0.007387171739697737,0.43301445514367826,-0.02682607641760404
2005-02-24,-0.002074928698327927,0.00034606067597186684,43.33,0.007107388097570923,0.63947564052024,0.5112128550806161
2005-02-25,0.00391570234282046,0.00022983222247762727,43.5,0.0071173247894933634,0.5259369761303757,0.4017171054043902
2005-02-28,0.00045966445304879144,0.0003445503617778113,43.52,0.007116843076958303,0.5508870598441283,0.4205135869250425
2005-03-01,-0.006917251468947061,0.00023132084200790104,43.22,0.0068169556999447874,0.7332089293324361,0.5721825394902429
2005-03-03,-0.005801153291836503,0.00011626555051735859,42.97,0.006933434185526867,0.7197006797203421,0.4422173107410643
2005-03-04,0.00949630761182485,0.00023041474654373297,43.38,0.007175767208506471,0.5626276022478711,-0.04809443802169078
2005-03-08,0.014872714368934226,0.00011362345188044553,44.03,0.0071069663917660945,0.6532346770503367,-0.5211222561022271
2005-03-09,-0.00022714366934684094,0.0003406381287611449,44.02,0.006917709858799267,0.6712294486836722,-0.41827879399175005
2005-03-10,0.004080712985336632,0.0003395585738540027,44.2,0.006682816226645317,0.6244006083037202,-0.32264106992095654
2005-03-11,0.00519012786416484,0.0003374957813027465,44.43,0.006638309551609872,0.5236168786273414,-0.3502954083649876
2005-03-14,-0.00904369718015463,0.0004542357483533857,44.03,0.007184407267001812,0.3504890828819552,-0.504743934287688
2005-03-15,0.0006811216065343295,0.00011349449551702549,44.06,0.0069958188599174445,0.5308898436739012,-0.166280696753347
2005-03-16,0.005658043837201365,0.00011280315848841523,44.31,0.006930153676072149,0.5771042252342,-0.035920488379745485
2005-03-17,-0.011120051044077872,0.0002282583884958129,43.82,0.007248788558187956,0.5488200061468783,0.21391341143213127
2005-03-18,0.001596169532822156,0.00022779043280177701,43.89,0.007246683534834542,0.5309069496474795,0.2043555363683791
2005-03-21,-0.018395552072395738,0.00023212627669455811,43.09,0.008437239321701435,-0.015629708106362723,0.22652487159558232
2005-03-22,-0.01026367769005887,0.00023452157598494394,42.65,0.008699142560124256,0.14329778700185686,-0.018882209305851827
2005-03-23,-0.005407324801151692,0.00023590469450337367,42.42,0.008774095002647229,0.22901802279100225,-0.08878036627960917
2005-03-24,-0.0007074637719903798,0.00011779950524213825,42.39,0.007564783000267224,-0.09130925697928088,-0.03795293782743636
2005-03-28,0.00353232440754514,0.00035248501938668945,42.54,0.007621789002561579,-0.212422967873815,-0.09095371567690469
2005-03-29,0.000470035261297852,0.0002350176263220109,42.56,0.007624421348302183,-0.2617692769379693,-0.07910951453794901
2005-03-30,0.0011741224784316273,0.0,42.61,0.007561052452743078,-0.22587470524859873,-0.0062271666927364855
2005-03-31,0.004916315649716285,0.00035018092681219954,42.82,0.007666709989526121,-0.2808822238156507,-0.12222816583966445
2005-04-01,-0.004681656491065667,0.0002346866932644452,42.62,0.00759280440713069,-0.3139482581653857,-0.008890537853031955
2005-04-04,-0.00517526443255889,0.00035389878494751845,42.4,0.00757297479945454,-0.32385293841575563,0.023613307161201025
2005-04-05,0.0011785505194441548,0.00023562676720079086,42.45,0.007223715869082708,-0.33866904171160994,0.35851320406131393
2005-04-06,0.004231318019762398,0.00023463162834353737,42.63,0.006370338578657882,-0.9993711354709224,0.23348853757184962
2005-04-07,-0.0014084509370579923,0.00046992481203006513,42.57,0.006362662495817597,-0.9756602476036673,0.21226156486101733
2005-04-08,0.0028149209298096167,0.00011713716762326356,42.69,0.006311185503527657,-0.9895640615542086,0.25628000778189186
2005-04-11,0.002106002884389113,0.00035059016010277003,42.78,0.006176257091030577,-1.039447050637437,0.3710787776199749
2005-04-12,0.0014015419252886296,0.00023353573096679146,42.84,0.0059882089510741076,-1.309301517184473,1.1288271917673054
2005-04-14,-0.01244878084757195,0.0002363507445048821,42.31,0.006430734188319784,-1.0071411653706972,0.07039717580562632
2005-04-15,0.0021248975059360298,0.00011793843613631338,42.4,0.006263565167026505,-1.0830918791067201,0.18094668584057194
2005-04-18,0.006816338531958177,0.00011713716762326356,42.69,0.006206438452107692,-1.248049371844798,0.9053029714422394
2005-04-19,0.013725933768355514,0.00023110700254221317,43.28,0.007002086418249973,-0.6384542128774514,0.6472633644774186
2005-04-20,0.002768806568133275,0.00023036166781851102,43.4,0.005731836937430945,-0.241733434260368,0.5600196023838668
2005-04-21,-0.0048504541337495155,0.0002316960148285812,43.19,0.005338151862066793,-0.10401362403642841,0.9993259242147228
2005-04-22,0.0046200128376496785,0.0003456619426200488,43.39,0.005217179217215699,-0.30077600915149927,1.3709987941939827
2005-04-25,0.0011516758154206386,0.00011511453896624853,43.44,0.00520013881435722,-0.3551683548196944,1.451272733014541
2005-04-26,0.004593485339190018,0.00011458691417437847,43.64,0.005228761295610297,-0.37072863412912316,1.3757614040036303
2005-04-27,-0.010133665714805229,0.00023153507756428719,43.2,0.005791017951529271,-0.3797811613522883,0.4723241795064985
2005-04-28,-0.0046403795565024275,0.0003486345148169801,43.0,0.0059070315632844626,-0.24800646900306067,0.1786814808738626
2005-04-29,0.008106587532988652,0.0001153269519086381,43.35,0.006066265094495233,-0.22745436916845996,-0.01047810846050723
2005-05-02,-0.010901186464004287,0.00011661807580180894,42.88,0.006475438904748739,-0.2967093879440991,-0.2904716955753419
2005-05-03,-0.0028024306057021775,0.00035059016010277003,42.76,0.0063952004935845215,-0.33796239978748555,-0.15305568293972982
2005-05-04,0.0032687397771264948,0.00011656370206315435,42.9,0.006423713192534019,-0.378027475845304,-0.17833694841063208
2005-05-05,0.0002330730694621863,0.0003494467093768333,42.91,0.006367294994430131,-0.3037926037985416,-0.12678700008426924
2005-05-06,-0.009130345529686057,0.00011757789535564973,42.52,0.006686936038889285,-0.22945702114641628,-0.5111613800910604
2005-05-09,0.0007053015456359724,0.0002350728725904563,42.55,0.006657347405173857,-0.18893911138170702,-0.48182681726104226
2005-05-10,0.0021129248382059096,0.000351741118536687,42.64,0.006657465599031436,-0.18906681649791116,-0.48195805571992745
2005-05-11,0.0011719209122813545,0.00011713716762326356,42.69,0.006654953563298862,-0.18435185188054415,-0.47951591905147817
2005-05-12,-0.012492796536763606,0.00059276822762305,42.16,0.0066590180347485236,-0.18640329468409594,-0.4775890942605372
2005-05-13,-0.004993471319891363,0.00035769643495887844,41.95,0.00671642873729455,-0.042985481909059875,-0.5761762075068941
2005-05-16,-0.0016700469108794636,0.0001194315060312673,41.88,0.006503380025730697,0.07622402596756571,-0.329799453294509
2005-05-17,-0.0004776689844825377,0.00011946004061639004,41.86,0.005569604833164802,-0.41025277645130953,-0.7589638181078593
2005-05-18,0.0045286694011035245,0.0,42.05,0.00565229399766577,-0.39751687965735333,-0.8107086390396692
2005-05-19,-0.0016660720264702888,0.0002381519409383559,41.98,0.0056025578525261644,-0.48353235995186344,-0.687612605627181
2005-05-20,-0.007891945779634923,0.00011997600479901633,41.65,0.005591647127744152,-0.2898672882309206,-0.852911567248142
2005-05-23,-0.0007205476473632899,0.00012014898474105505,41.62,0.005552861224528122,-0.2542755553562118,-0.8164821034655292
2005-05-24,0.002639473637972678,0.0,41.73,0.005449761551359344,-0.2757760873921126,-0.7551513412786788
2005-05-25,0.0033492854275909423,0.0002388915432393218,41.87,0.005262017066546604,-0.4640241317993091,-0.4681322455707084
2005-05-26,-0.004308288138346494,0.0002398081534772557,41.69,0.00525279764720609,-0.4730398115979366,-0.4465474632493325
2005-05-27,0.00454709410963039,0.00011937447773663614,41.88,0.00497569498766554,-0.7224902864061922,-0.5353981662183172
2005-05-31,-0.005507017389484226,0.00024003840614502073,41.65,0.004603239668971462,-0.7200667877574254,-0.2542196662341367
2005-06-01,-0.002885310970189625,0.00012043839576063008,41.53,0.004604487764107724,-0.7170270669409572,-0.2596828514615561
2005-06-02,0.013631683045673526,0.00023752969121135415,42.1,0.005585879951856854,0.27493349917647764,0.7494893400148506
2005-06-03,0.0016613270701326677,0.0,42.17,0.005609515769391135,0.23781339408685886,0.6758314890541444
2005-06-06,0.0073243091752148715,0.00011768859597511023,42.48,0.005543925032478439,0.12472617681619876,0.6384005006018327
2005-06-07,-0.0023568240935301077,0.00011796626164914486,42.38,0.005563282457773718,0.20231015785025272,0.6072199324399987
2005-06-08,-0.0009442871334339742,0.00011818933932165366,42.34,0.0055395768761300574,0.28396103582763793,0.6946329606895816
2005-06-09,-0.0016546511280206566,0.00011830119484212843,42.27,0.005534923352667421,0.35960049135532934,0.7397544027111564
2005-06-10,0.00824601209177267,0.00023463162834353737,42.62,0.005116805693894653,0.7327631531832237,0.1921551255219618
2005-06-13,0.0037470769837884,0.00011689070718875522,42.78,0.004997174104604898,0.6047936701873153,0.1846108029279847
2005-06-14,-0.004216450378934589,0.00011738466956213183,42.6,0.005094551755715392,0.5997475674396362,0.054673328273025845
2005-06-15,0.0032809966156768233,0.0003510825043885446,42.74,0.005111323571823272,0.489754144321,-0.06304576079093227
2005-06-16,0.01670572493728173,0.0003453436168988274,43.46,0.006116932004512286,0.8167270293877054,0.19270082386735732
2005-06-17,0.0039040123072346944,0.00011450818733545307,43.63,0.006086379647171248,0.7023391940107967,0.1127132779915474
2005-06-20,0.0006873639862794434,0.00022899015342343857,43.66,0.0056670764208818745,0.9021291434171158,0.38317264095675174
2005-06-21,0.0034297507040093045,0.0003425048521520851,43.81,0.005626442443769521,0.8196454872093268,0.3484777864575004
2005-06-22,-0.0020564385174690614,0.00022862368541384464,43.72,0.005715670867084976,0.8787476261477812,0.2998467905203648
2005-06-23,0.006838412789977877,0.00011346873936228311,44.02,0.005796814284055008,0.7753078822582076,0.03841655265669752
2005-06-24,-0.002729756017190166,0.0002277385561375897,43.9,0.005713678018031323,0.8145113205624644,0.1071777953087345
2005-06-27,0.00022776449250061503,0.0003417245699965148,43.91,0.005716974535218313,0.920963091792751,0.23135789529147344
2005-06-28,-0.010531232862224904,0.0004606172270842831,43.45,0.006151320650135151,0.5058495290622842,0.3157304196339701
2005-06-29,0.0041341354241168915,0.00034391837670527496,43.63,0.006055486870944354,0.3861879998297295,0.3983262031628736
2005-06-30,-0.004364311509838181,0.00011516756881268129,43.44,0.00565323969435649,0.4827575858649261,0.9742672576666669
2005-07-01,-0.017181755391101117,0.0001170823088631075,42.7,0.006974678886401424,-0.3063791850058111,1.0505159690150379
2005-07-05,-0.009884759232542173,0.00011824524062904116,42.28,0.007154271948817511,-0.12087637367341901,0.7080559416965202
2005-07-06,-0.0007098071988540511,0.00023663038334125798,42.25,0.007138847870660854,-0.15497343123981502,0.7461700843434893
2005-07-07,0.0026001669300228514,0.0002360160490913751,42.36,0.007160980859449465,-0.2248905026273622,0.7197435147132567
2005-07-08,-0.002363508545295101,0.00011835720203572031,42.26,0.0071709469105627555,-0.2103298352318043,0.6952671925866878
2005-07-12,0.008951767669678645,0.00011732957878678883,42.64,0.007213108950637549,-0.20041306249211466,0.6467475637595799
2005-07-13,-0.006824358759525584,0.00011807769512336771,42.35,0.007307592971782896,-0.023124257814589332,0.4588454761380625
2005-07-14,-0.010682594169971527,0.00011934598400761441,41.9,0.007601759116442668,-0.007045960420587146,0.0994911139174155
2005-07-18,0.0026218582531987167,0.00011903344839897645,42.01,0.0075852825375393495,0.0026977635426282836,0.12427631893153412
2005-07-19,-0.0028605502223473245,0.00011931750387779513,41.89,0.006430325971734537,-0.5565940404538926,-0.21346605160282683
2005-07-20,0.007373086083022784,0.00011846937566636667,42.2,0.006626708305052114,-0.4853091522200488,-0.32412035616513535
2005-07-21,0.0061422352331437224,0.00023540489642188235,42.46,0.006827189368385052,-0.4909529425015531,-0.47112648665837
2005-07-22,-0.00023554351775345594,0.00011774402449073366,42.45,0.006743944427232576,-0.4458528193691826,-0.4098667976031227
2005-07-25,0.0014124296133424252,0.00011763321962119764,42.51,0.006773917757542385,-0.5124768749396879,-0.4049591323637234
2005-07-26,-0.006134988567516153,0.00023663038334125798,42.25,0.006571782137297414,-0.38144169869922706,-0.3900492271157754
2005-07-27,0.004486959942599622,0.000117855038302864,42.44,0.006721089209496419,-0.47170202059806277,-0.4855660407755611
2005-07-28,0.007277881636986727,0.0002339728591483754,42.75,0.006991912813368264,-0.46585524570431736,-0.6392949294143921
2005-07-29,0.0016360877787677808,0.00023353573096679146,42.82,0.006688348307184479,-0.6716243742233057,-0.16245482662374844
2005-08-01,0.007213527498215022,0.00011591515011009631,43.13,0.006832449997082415,-0.6370970375073213,-0.26147266672007596
2005-08-02,0.00023183030125828452,0.00011591515011009631,43.14,0.0067782569948739565,-0.745438846022017,-0.08350991819881504
2005-08-03,0.00899971460319593,0.00011482374555055701,43.53,0.0058674861878858986,-0.446521050464978,-0.7752502777170349
2005-08-04,0.0034399758724434903,0.00011450818733545307,43.68,0.005329837691344809,-0.5461758966888399,-0.40877507255575907
2005-08-05,-0.0018331810816607508,0.00011469205184078461,43.6,0.005360021205195885,-0.5148817316074136,-0.4820022756172224
2005-08-08,-0.005750447128437752,0.0003459010722933372,43.35,0.005584271211468144,-0.3436561346135784,-0.8512900496065954
2005-08-09,-0.0002307071183378362,0.00023078698361416025,43.34,0.005536217452016771,-0.39842439019393927,-0.7552010736477173
2005-08-10,0.007127286177397885,0.00022914757103570144,43.65,0.0054226182644512245,-0.45284100179056586,-0.7270514846651204
2005-08-11,0.01816167967430271,0.00022492127755281176,44.45,0.006251647126075859,0.20538362502532873,0.47575423031172726
2005-08-12,0.0008994828580366487,0.00011237217664903932,44.49,0.005502693045963031,0.6582299661274843,0.8400369940566699
2005-08-15,-0.008124621536494736,0.00011331444759212595,44.13,0.006014189507641084,0.456567019785697,0.39140332599781313
2005-08-17,-0.004997738707829491,0.00022768670309657475,43.91,0.006125755506175456,0.4269215332011112,0.26041477193004026
2005-08-18,-0.0018235701429083484,0.0002281542322610441,43.83,0.006076772589042235,0.6203600851334035,0.5081211648817399
2005-08-19,-0.00526136407572908,0.00022930520522811306,43.6,0.006185522579485416,0.7719176290436255,0.5798720998734654
2005-08-23,0.003663007758736736,0.0003425830763959579,43.76,0.006194703016581926,0.6775471735928078,0.4682888371292573
2005-08-24,-0.0038923918634243826,0.000114718366410521,43.59,0.006306182219874726,0.7368971082391957,0.36995255195959853
2005-08-25,0.0032065991745278133,0.00022878059940512492,43.73,0.006083596974539841,0.6812479186307594,0.5379588023408681
2005-08-26,-0.002747883570153764,0.00022925263640535446,43.61,0.006123371310605871,0.8214442059436831,0.6321954660800313
2005-08-29,-0.0009176417253242697,0.00034415509923139997,43.57,0.005986307554594152,1.0337833978354203,1.1846593549358069
2005-08-30,-0.012936193333706214,0.0003486345148169801,43.01,0.006702444050860838,0.6192652481136244,0.7824094520776548
2005-08-31,0.009026794310714514,0.0001152737752161973,43.4,0.006807848285903981,0.6050088808586207,0.6045506473673572
2005-09-01,0.01871773432294077,0.0003393281303020149,44.22,0.007901306843337083,0.6664639678474377,0.06464173939542794
2005-09-02,0.0006781960246384777,0.00011298158400178524,44.25,0.007698025498735451,0.8316717669958319,0.5119537609175482
2005-09-06,0.0004518752901110368,0.00022593764121106106,44.27,0.007674692942904181,0.8956950960759235,0.6216512904873301
2005-09-07,0.0013544020129128143,0.00022552999548943533,44.33,0.007654107719881294,0.8422504535646895,0.5874465835272633
2005-09-08,0.006072210269056022,-0.00011209505660798127,44.6,0.007579220620031777,0.6822765202048378,0.46498260243648604
2005-09-09,0.00536673917794106,0.00011144544745344936,44.84,0.007616304385085851,0.5695305244015465,0.30966301400204754
2005-09-12,0.001114454589881575,0.0003342618384401241,44.89,0.007514174484074571,0.6943132500646436,0.5812168143706811
2005-09-13,-0.007378457174812336,0.00011222085063410522,44.56,0.0066812382869268685,0.6652403062578148,1.1863762767823811
2005-09-14,0.008936609966406994,0.0003337412392924812,44.96,0.006952037741617793,0.5186770150810741,0.5603634054684128
2005-09-15,0.010179331091976884,0.00011007154650520651,45.42,0.006957869507140501,0.35011949571235357,0.3259864731362434
2005-09-16,0.008768140347937159,0.000327403688748239,45.82,0.006967796102214378,0.14891201791568473,0.21429415381571415
2005-09-19,0.009340786933084377,0.0003243593902043587,46.25,0.007075168331797542,-0.033279459834546804,0.04579352197860587
2005-09-20,-0.00043252595830001184,0.00010811979673476062,46.23,0.006879490464533621,-0.06907579192059031,0.3227124306594096
2005-09-21,0.017794445299082362,0.00010625863351402737,47.06,0.007605975303905604,0.0426642759364669,-0.11425635138314894
2005-09-22,-0.014986364827665355,0.00032345013477090177,46.36,0.008488111016172566,-0.2660376584802279,-0.10738768070365312
2005-09-23,-0.001727116146075236,0.00021616947686989974,46.28,0.00855231079354464,-0.1824162072593414,-0.2143172482361786
2005-09-26,0.0062466546688102476,0.0003221995489206437,46.57,0.008483183701684684,-0.3286046076226562,-0.07765184672802938
2005-09-27,-0.006895093035852007,0.000324499729583571,46.25,0.00872770252537762,-0.27271410951292335,-0.3462203414575735
2005-09-28,0.011821738965167139,0.00032061558191721743,46.8,0.008116125575319632,-0.35828369747608635,-0.04290528787941161
2005-09-29,0.006389798098771049,0.00010619093129452178,47.1,0.008058220285868842,-0.32659531074023107,0.013975279038686228
2005-09-30,-0.008528836347520663,0.00021408691928918882,46.7,0.00776814285499019,-0.38121400131953737,-0.24318523299614325
2005-10-03,-0.00601376382856067,0.0003231017770597861,46.42,0.007990191385845676,-0.28924664288691626,-0.5246379536633508
2005-10-04,0.0006460644135568572,0.00010770059235323652,46.45,0.007987943443488608,-0.2929427804359023,-0.520494958334158
2005-10-05,-0.001939446788296717,0.0002156101768003787,46.36,0.008041649892719707,-0.23342868409888498,-0.6034726815643205
2005-10-07,0.021340972104199274,0.0002109259649863228,47.36,0.009033008393436789,0.05017549162488044,-0.5562172473695144
2005-10-11,0.0006332454037467627,0.00031662269129288797,47.39,0.009029965329879586,0.127073485715359,-0.5437195215714508
2005-10-12,-0.011460227295065906,0.00042662116040954727,46.85,0.009546060742685766,0.1402197676324804,-0.7759173520799867
2005-10-13,0.0036220344274924265,0.00021258503401356315,47.02,0.009295592568552629,0.027976934214083694,-0.6088481066857323
2005-10-17,0.005091228646838086,0.0003174939146999803,47.26,0.009203648191656368,0.07673981204916751,-0.5184610196553701
2005-10-18,-0.005516670048703265,0.00021290185224607218,47.0,0.009184085333412301,0.27173296171914013,-0.443797171158792
2005-10-19,-0.014142082705828063,0.000107909787417774,46.34,0.00964926014529162,0.35086484016183417,-0.47049124530980935
2005-10-20,-0.007798999669194728,0.0003266194882961474,45.98,0.009592684416883386,0.5544088986141477,-0.2662673326075242
2005-10-24,0.008877399428616872,0.00021565667457411176,46.39,0.009798291184110344,0.41859145603840514,-0.5433365221888544
2005-10-25,0.014339464535563895,0.00010625863351402737,47.06,0.00951237353881975,0.3592646074064211,-0.5531437241845043
2005-10-26,-0.0027662534928900584,0.00031959092361778135,46.93,0.008903087886874111,0.46894989380090646,-0.36935278535107985
2005-10-27,0.005312944173202716,0.00010587612493380637,47.18,0.00894277017897184,0.35274976130753954,-0.47698582657888844
2005-10-28,0.0008474576778376708,0.0003176956475695651,47.22,0.008860309360059528,0.44352119749657065,-0.33958208226067166
2005-10-31,-0.01751807242515735,0.00032324103006142806,46.4,0.009587815947597375,0.1985524279274547,-0.40296668680614944
2005-11-01,-0.014544921562245516,0.00032797638570024204,45.73,0.009705933743953447,0.34075046935388986,-0.29356306406480437
2005-11-02,0.00870895989976539,0.0003253443227415034,46.13,0.009808706453341363,0.32278782745102497,-0.38767468446752185
2005-11-03,-0.0036920445891741593,0.00032690421706441255,45.96,0.009679875994339733,0.2830020170288804,-0.2954562170539359
2005-11-04,-0.0098393709520046,0.00010987803538070555,45.51,0.009817855048849394,0.2981452802571905,-0.3913903150221114
2005-11-08,0.008750876232580307,0.00021748586341891176,45.91,0.01004173231300212,0.20293455484681733,-0.6146553846872727
2005-11-09,0.014058845162051803,0.00021496130696477996,46.56,0.010527411308076152,0.08240734248399384,-0.8978605019531649
2005-11-10,-0.0017196908795269472,0.0003227541689080273,46.48,0.009347153133423457,-0.08801955562722433,-1.0570962875836487
2005-11-11,0.006861090379945534,0.0002137665669088929,46.8,0.009496843061983897,-0.15486096731212326,-1.140165912517159
2005-11-14,-0.003853569315990235,0.00021463833440655853,46.62,0.009203125375864834,-0.21480626516397971,-0.9611337738121049
2005-11-15,0.0008576329856730958,0.0002143622722400431,46.66,0.009164671770498747,-0.17594459830515774,-0.9402539541917916
2005-11-16,0.023719875304379467,0.00020942408376959184,47.78,0.010520224061851866,0.2117359152244709,-0.561520286881855
2005-11-17,0.014544199863395502,0.00010306090899727008,48.48,0.010845570784790018,0.031220844498242608,-0.7703335833703706
2005-11-18,-0.00041262637267935887,0.0002064835845549868,48.46,0.010248679237206916,0.014886290902125978,-0.5094136141648069
2005-11-21,0.010877480262103667,0.00030609121518213587,48.99,0.010142034543352553,-0.182279008469054,-0.40839028161949154
2005-11-22,0.006713482645660296,0.00010136847440444004,49.32,0.010091994653376036,-0.15971787841515164,-0.3684983675332867
2005-11-23,-0.003452831702968062,0.00030503304524657994,49.15,0.009839743148836125,0.009867476262509682,-0.21029662733771293
2005-11-28,0.011932591782083168,0.00030159847190108714,49.74,0.009991173897419207,-0.15900231586464686,-0.31878550627868396
2005-11-29,0.0012055456553485833,0.00030129557095504706,49.8,0.00998183103439028,-0.09866489246222444,-0.31951927688008475
2005-11-30,-0.014155949230132414,0.00020333468889788554,49.1,0.010635418178921057,-0.06847966313633096,-0.6537346697478035
2005-12-01,0.02155820369568673,0.00029901325625437193,50.17,0.010467111011232376,0.012079577192408484,-0.7015385136182464
2005-12-02,0.002985373896023269,9.94134605825431e-05,50.32,0.0095819038672636,0.09750228458685349,-0.5004387690537206
2005-12-05,0.009099963884347417,-9.84930562395855e-05,50.78,0.009590290591403193,0.0922617364984815,-0.5092991018754693
2005-12-06,0.0021638643242090083,0.0004911108928395753,50.89,0.009414272130528591,0.039823842372999296,-0.36131965463646853
2005-12-07,0.008414099146694554,0.00019470404984419802,51.32,0.008786071560051047,-0.015523941329887832,0.0034528919573610928
2005-12-08,0.01123825042440707,0.00028887818969668887,51.9,0.00884145558751561,-0.048576198433835746,-0.06389086684064749
2005-12-09,0.009587801155153564,0.000286615075953006,52.4,0.008693483335879795,-0.008703421365626967,0.10299398989951225
2005-12-12,0.003048782849358389,9.510223490250128e-05,52.56,0.008545136934539987,-0.05919908613076598,0.294960328334005
2005-12-13,-0.017465178610707177,0.00029038815216340274,51.65,0.009969472398753518,-0.3337368516330119,0.09929319256135427
2005-12-14,-0.025491576401076355,9.935419771483368e-05,50.35,0.011859034071417848,-0.7475866332568915,0.37538137984478537
2005-12-15,-0.002187097004628047,0.00019928258270223218,50.24,0.011915857291734548,-0.7043193820604606,0.2775754772742127
