datetime,return,tcost,volatility_20,skewness_20,kurtosis_20
2010-03-26,0.00300507632900171,0.00018917896329924348,0.002609873024579211,-1.062192158684514,1.6308604285732695
2010-03-29,-0.0008442653685918344,9.465215333646957e-05,0.0026117871987988745,-0.9452170963415402,1.4555309294141345
2010-03-30,0.0005629227698538131,0.00023639544229585912,0.002578435665318184,-0.9133757385001965,1.564946544948988
2010-03-31,0.00046886036659632424,4.727014890099322e-05,0.002541726324708668,-0.8811471486969101,1.7009266847209794
2010-04-01,0.0021416758681009895,0.00023682091602328972,0.002581295310637344,-0.9121387020764737,1.5526059258873781
2010-04-05,-0.00911572632293467,0.000143396587161231,0.0032702260757603704,-1.212970862589637,1.2942828206168961
2010-04-06,0.002357374129482892,0.0002861503243037117,0.0032959542787953486,-1.203354693321805,1.2314586882040963
2010-04-07,0.004979329671395583,0.0001898253606681475,0.003478865300258432,-1.111617031938698,0.9936614898844138
2010-04-08,-0.0018760807620763487,0.00047533035459641754,0.0034979461111798904,-0.9822021878296283,0.7441269162216138
2010-04-09,0.0006570287052838353,0.0001425787747730675,0.0035006219697698323,-1.0237072959781657,0.7918447391562302
2010-04-12,0.002810958021060017,0.00014218683349922335,0.003526560419483731,-1.0176451496955699,0.7386858866609738
2010-04-13,0.003549241223538502,0.00014170327334561965,0.0036085058927357106,-1.0586607890113877,0.6592287573517095
2010-04-14,-0.0008394720214282003,0.000141797041168413,0.0034711928900873572,-1.0557681188248695,0.7825332898470694
2010-04-15,0.0016782399206318743,0.00014148941187568334,0.003392693524238314,-1.1020859889791192,0.9468396567358526
2010-04-16,0.0023262262136363177,0.0005174279128839524,0.003407721712038937,-1.249460243975342,1.1780491513455065
2010-04-19,-0.002512558290543865,0.00014148941187568334,0.0034499904282248393,-1.1472038467295906,0.8707093937047277
2010-04-20,0.0021407255459218177,9.41885655081955e-05,0.0034651927818156194,-1.149086541566608,0.8453037124711384
2010-04-21,0.003434188835068852,0.0002346646641948522,0.003540689464110266,-1.2042608810021564,0.830054460811839
2010-04-22,-0.002226237582331869,0.0002351060328207888,0.003145643768703233,-1.288102534327436,1.8654107383617493
2010-04-23,-0.0001857437067238621,0.00014112998071224133,0.00301288387231703,-1.5158945713824956,2.943725286479099
2010-04-26,0.0004642945939687948,0.00014107688690336768,0.002963027655336459,-1.49090897233817,3.0664577154641224
2010-04-27,0.000649650487696718,0.00018784634169245816,0.002947021797147014,-1.586651469567747,3.3541802296106464
2010-04-28,0.001668594434433679,0.0001875644752884097,0.0029566645739652355,-1.6247362018679312,3.3920525480307804
2010-04-29,0.002497682848693117,0.00014033774617580174,0.0029841225362559633,-1.670023505362474,3.3878594294054594
2010-04-30,0.004056978371256292,0.0006053550640279183,0.003057714831833945,-1.5868218817499804,3.055455558003117
2010-05-03,0.0002903643494933661,0.00018705574261126094,0.002049666394975791,-0.26441993606906744,-0.755827532955613
2010-05-04,0.0011951627491946226,9.344047841523089e-05,0.002035176333759606,-0.1915228689932554,-0.7216937828970837
2010-05-05,-0.004235468177997248,0.0004225550495328579,0.0021743185255832594,-0.5641579585579594,-0.43147487346885915
2010-05-06,-0.016372944622672136,9.541074324967093e-05,0.004307740153612885,-2.706483148222894,7.728725658731452
2010-05-07,0.003183916508266549,0.00033271543324306,0.004360357446608858,-2.6782443790005437,7.538823262414827
2010-05-10,0.006151754175774293,0.0003308597627262522,0.004519098118594224,-2.4111767039979566,6.629402942760487
2010-05-11,0.0010216231116331187,0.0004723219346306174,0.004462733801915568,-2.437035624964088,6.831052853137933
2010-05-12,-0.00037137856426827653,0.000236194435259159,0.004458344767771638,-2.4594357546120196,6.921158458651771
2010-05-13,0.002874582812238735,0.0005653976630230142,0.004485148290033808,-2.447155126227025,6.821002058147547
2010-05-14,-0.0002778245724259776,0.00018835938971560674,0.004462251263127043,-2.402232558962159,6.736550341685309
2010-05-17,0.0016657908152470924,0.0004700131603685304,0.004429346891929364,-2.5847197203489536,7.497303387844157
2010-05-18,0.003138942876615758,0.00014062719729996314,0.004454444413053748,-2.5661097542106988,7.383101364971292
2010-05-19,0.0005529097430025942,0.0003278227883669422,0.004401268358066987,-2.5778976657007098,7.539274147161921
2010-05-20,-0.002213475596944292,0.0003289937491188015,0.004400904831588225,-2.5788303676078312,7.544145176639187
2010-05-21,-0.001663327920125468,0.0005647058823529626,0.004420592006220187,-2.4986243262194674,7.190743916466465
2010-05-24,0.0025862049141744947,0.00018772292096867963,0.00445068937412519,-2.5122407526046935,7.158044489532179
2010-05-25,-0.004715602494939297,0.00014143604733386886,0.004582476972079607,-2.1922075480539163,5.577948054361508
2010-05-26,0.0006485576629691181,0.00032983084389580825,0.0045698567879593095,-2.179040168211199,5.574304284326475
2010-05-27,-0.005107177560506493,0.0004263180332527554,0.004661737645092504,-1.8809334704788543,4.332347920714237
2010-05-28,-0.001304184258887453,0.00028436018957347047,0.00455176523047465,-1.8904247871977864,4.555877458835595
2010-06-01,-0.0008082364645751738,0.0002858504049547512,0.004546740930751611,-1.860894467772463,4.498437341108036
2010-06-02,0.0034458662043634902,0.0006176652254477856,0.004619586757156212,-1.8145971137480275,4.240885662615533
2010-06-03,-0.003166028873842208,0.00014276876219483718,0.00458312601348186,-1.8769694736402214,4.545821863579059
2010-06-04,0.005951283762017923,4.7346243075636175e-05,0.0030535287290931945,-0.037569930274294366,-0.6240821373931569
2010-06-07,0.004163390545805612,4.712757434370566e-05,0.003102367326732217,-0.035690777999949616,-0.7052381487399826
2010-06-08,-9.233172134859302e-05,4.714979489834931e-05,0.0028333706395646525,-0.08611376690708346,-0.534292930406628
2010-06-09,0.0003692757455313611,0.00018850141376063268,0.002828816584149244,-0.05271173880872256,-0.521798482472771
2010-06-10,-0.004069552696158496,9.467903806095446e-05,0.0029823071519369778,-0.013736325318391902,-0.7935038037922602
2010-06-11,0.003607936703344805,0.0004717871296470764,0.003020472431051625,-0.010047791309468264,-0.8479056178198352
2010-06-14,-0.0018485978200537545,0.00028355387523630566,0.0030504745064417987,0.05386587993623411,-0.9208264182501105
2010-06-15,-0.0012034237186746566,4.729250413811831e-05,0.003038891297205071,0.18522836427338027,-0.8697903111181051
2010-06-16,0.0010183758453372604,0.000141797041168413,0.0029604910916403234,0.24577040402901776,-0.6769748144798498
2010-06-17,0.006456387453656731,0.000611103276453766,0.003295440540187427,0.3188177798616904,-0.8210119433285592
2010-06-18,-9.19412231441541e-05,0.00014081201595870046,0.0032530482109768793,0.25162328339382883,-0.7572414912523069
2010-06-21,0.0024794507663310483,0.0003279456547201096,0.0032591329547582743,0.08567604413442509,-0.813642077332744
2010-06-22,0.004757986228202782,0.0003263251130483772,0.0033641213643303925,0.07511367049247926,-0.9599160003382399
2010-06-23,0.004099294522948327,9.282465422814454e-05,0.003223199871241154,-0.04431516678274182,-0.9410080767440592
2010-06-24,-0.003916746380388858,0.00018648018648014937,0.0033946461557863164,0.015409305059811397,-1.1356123661370128
2010-06-25,0.001641435442400585,0.0004184684056353904,0.0031213631683486382,0.023648372555779545,-1.0864228796168023
2010-06-28,0.005361449068099766,4.625132972575328e-05,0.0032043459599571528,-0.1511121013094293,-1.134235376230779
2010-06-29,-0.0004532469510163395,0.00018509949097636298,0.0031929849958901814,-0.16259319607256542,-1.1099391199841946
2010-06-30,0.0038912266214534696,4.612758891095122e-05,0.0032085126059271897,-0.17085610613472627,-1.132229643901066
2010-07-01,0.0010834974165057076,4.625132972575328e-05,0.003031778345537805,-0.2369708720283241,-0.8883557152929238
2010-07-02,-0.002800738370281941,0.00018544274455264837,0.0030124017128529378,-0.10960162640764659,-0.9896379316087507
2010-07-06,0.0040630213384638125,0.0005536076766931378,0.0030075782080871217,-0.10974827853962385,-0.9833863413274551
2010-07-07,0.000630544477113304,0.00023082960158809452,0.0029959394546121196,-0.14342334432780954,-0.9475723361395789
2010-07-08,-0.002434294004419968,0.00018509949097636298,0.003097899416512801,-0.07708401178422063,-1.1308611994182247
2010-07-09,-0.0011741843049692946,0.00023153507756423783,0.00291452675752169,0.015333652752112995,-1.1131689134477256
2010-07-12,0.0011741843049692946,4.6272731479362894e-05,0.002864260798753533,0.11608599168974883,-0.9909356091766357
2010-07-13,0.0005414665591247925,0.00013872832369942722,0.002786005690636437,0.058411461188878605,-0.8423936944141
2010-07-14,0.004321210049588409,0.0006448641179180127,0.0028022772333015636,-0.1400465926781392,-0.8533641177184821
2010-07-15,0.001705333717535673,0.0002757859900717148,0.002799975156163857,-0.17687462744336382,-0.8385757094553492
2010-07-16,0.0017024305046913213,0.0001834357516279558,0.0025668777436921456,-0.29656629725939987,-0.7596111200385423
2010-07-19,-0.00017906678854107128,0.0002753556677375047,0.002569358392464388,-0.292274873177026,-0.7689930016830071
2010-07-20,0.0010739200730860432,0.00018335166850014687,0.002556000314187729,-0.21903394499699388,-0.75269135127271
2010-07-21,0.004729399758063302,0.00022819588334625144,0.002554047965403457,-0.22099125788884877,-0.752016502370842
2010-07-22,-0.001247103208063649,9.132420091328873e-05,0.0025217376803612444,-0.031006003782670898,-0.7481125754552367
2010-07-23,0.001247103208063649,9.121590805434653e-05,0.0022570382936110346,0.1245287627772593,-0.7395145008142516
2010-07-26,0.0008898367621119618,0.00018229878771309019,0.0022563630869039115,0.17414384066199753,-0.7268883064267269
2010-07-27,-0.0032963586320402527,0.00018284878405561462,0.0022481577837361114,0.04348000132000124,-0.6628016217379131
2010-07-28,0.003474231006768136,0.00036459757542611564,0.002303288604928653,-0.12779495484789194,-0.7882433446164554
2010-07-29,0.0003556498618406678,9.109957183199426e-05,0.002205902079102228,-0.0217720160306566,-0.5701030251605728
2010-07-30,0.004523483086950719,9.067827348571922e-05,0.0023511751433195095,-0.038215986470090786,-0.8213409794576667
2010-08-02,-0.0020601706962315447,0.00013679266791300504,0.0022967796606951493,0.01675798615867316,-0.8209777505442961
2010-08-03,0.0023914427547557793,0.0002275312855518151,0.002212747539527935,0.012126697918190167,-0.6526929070685008
2010-08-04,-0.0030123811172142467,9.124920156946811e-05,0.00237307872940423,0.013396837385477174,-0.8804826200208535
2010-08-05,0.0017730876779857851,0.00013664313368253763,0.0022667946148896474,-0.1222355235823054,-0.6496883477728312
2010-08-06,0.005564765495172708,0.00018117583114408932,0.0024220362312234373,-0.1400900424825242,-0.6038642346202945
2010-08-09,0.0031660176544914265,0.00022578460149016554,0.00245619881155524,-0.23352232534886735,-0.6891613461353385
2010-08-10,-0.0012300382836327728,0.00040703722129252045,0.0025161666523856505,-0.16571147244854645,-0.8749288343615667
2010-08-11,-8.791779972749936e-05,4.520591293343482e-05,0.0024331174313991437,-0.016110772042751235,-0.7392525797082445
2010-08-12,-0.00343483722488358,0.0001360852801088734,0.0026173751697310247,0.02624917299686947,-0.919151892267033
2010-08-13,0.0037864620560679185,4.517323937295435e-05,0.002690993178649682,-0.026679828278329477,-1.0690148401388
2010-08-16,0.010665591885821613,0.00026812047546698664,0.003410918625820776,0.6733775469398,0.4972912497480637
2010-08-17,-0.0015664762047329361,0.00013434239398146583,0.003473962383524734,0.7183331916765657,0.37970861091643116
2010-08-18,0.0008705674847391265,0.00026845637583893634,0.0033859355391844307,0.8963082327572437,0.8792305061529371
2010-08-19,0.0010436815558501067,0.00026802465826850736,0.0033417511542352765,0.8476598685806424,0.9522451304057826
2010-08-20,0.0017370523001920546,0.00017844396859382602,0.0033434121913185097,0.8245670388291441,0.9199300717715331
2010-08-23,0.0020804876814679574,0.0001780626780627059,0.0033465750123498005,0.7696265173763216,0.8486261940204125
2010-08-24,0.0022489878442160105,0.00022193617115716255,0.003176594446271449,0.7937476128743451,1.1919897879307166
2010-08-25,0.0018128049558754356,0.00022168033695409956,0.003148473456567352,0.8840866582690706,1.4268152433270824
2010-08-26,0.0008620867808684096,0.0003987064191733638,0.003140942985776918,0.8684135156657374,1.4401489127353129
2010-08-27,-0.008828351433558979,0.0008036431824269693,0.003791077061641398,-0.02414690514807329,1.6848725339664332
2010-08-30,0.006326249442104803,0.000755320566934739,0.0039037954350163466,-0.1889476290429504,1.3504534109278499
2010-08-31,0.0032773451745260473,4.424974556398564e-05,0.00392082124432999,-0.21511279849846504,1.2872217940346928
2010-09-01,-0.0073075669948563515,0.00022360359554580365,0.004257235923419396,-0.3835863545631099,0.7927179357487786
2010-09-02,-0.0012150456763722062,0.00017919541259740185,0.004284671485170039,-0.2800567019116855,0.6546695501238036
2010-09-03,-0.007321441322499567,4.514468872739432e-05,0.004510991037290409,-0.1733565999750188,0.2756244887647701
2010-09-07,0.00714774278872099,0.00013441462431113015,0.004714408630485039,-0.13908330199491306,-0.030939550997592935
2010-09-08,-0.0019126778252500642,0.0001795815749304402,0.004729571163556172,-0.12046537019316422,-0.0699731579201548
2010-09-09,-0.005060120538495028,4.5136538027556375e-05,0.004882631872642606,-0.03071590051626386,-0.3576466382405732
2010-09-10,0.0006994718049195825,0.00013529968881072086,0.0048087596234062235,-0.1384643138428334,-0.19621647654193408
2010-09-13,0.001310192382137032,4.5059252917609677e-05,0.0047532653432730285,-0.08195418024096528,-0.08741770678733563
2010-09-14,0.004528755797453599,8.965393580776413e-05,0.00424828631932716,-0.5671057460183659,-0.3261251933337097
2010-09-15,-0.0015653263309376442,8.982304859431524e-05,0.0042482646304364,-0.567149254601941,-0.3260427937938508
2010-09-16,-0.0030507222400739664,0.00013511687609782974,0.004295482593099725,-0.4305555513492362,-0.5195319789950656
2010-09-17,0.003137749124996425,8.981498113883609e-05,0.0043487217029133975,-0.4664474502874933,-0.5811158300727497
2010-09-20,0.0012175818210176104,0.00013452311555536137,0.004339484578727567,-0.45373529392586315,-0.5726160936073286
2010-09-21,0.007360805100870671,0.0007568000712282496,0.004614826882835802,-0.34458523372700073,-0.707276938175426
2010-09-22,-0.000604140868809111,8.905512512243309e-05,0.004592816358324484,-0.2611512676431136,-0.7032476852601879
2010-09-23,0.0006904169201318311,0.0001334935255640152,0.004577653255830787,-0.22973236923300433,-0.6859347444787876
2010-09-24,-0.0021591375019616166,8.921402444462494e-05,0.004596018535284167,-0.13377249654888052,-0.7444705962861335
2010-09-27,0.005002079388854774,0.00013313806417255197,0.004269588786065525,-0.15080600900686286,-0.7714923820134687
2010-09-28,0.0017190697673408195,0.0001327844907714829,0.00407000484475336,-0.14764161340245519,-0.5598056643683078
2010-09-29,-0.000945122645018337,4.433999911315969e-05,0.004019009518500657,-0.017498763066379354,-0.46853329583944703
2010-09-30,0.0027469710047318685,8.841732979662255e-05,0.003677347502054396,-0.010545365860512461,-0.29727778146549033
2010-10-01,-0.0046944180995307505,8.920606601247111e-05,0.003837277106604419,0.0016798589975176496,-0.5555831766538031
2010-10-04,0.0015491111244845257,8.904719501333936e-05,0.003406168141847433,0.19668181543689267,-0.5953696457478648
2010-10-05,0.001975933947064412,8.888888888893436e-05,0.003101367307783721,0.09614500791349763,-0.3571635615767037
2010-10-06,0.006245705539862811,8.831581736287213e-05,0.003276016894597263,-0.015146021716670672,-0.5383475047203046
2010-10-07,-0.00025590568616173925,0.00013246787653994408,0.0029857459132788377,0.153508933205224,-0.3703941482504609
2010-10-08,-0.0009388815316846433,8.842514811210549e-05,0.0030218585892402105,0.21082636999933557,-0.4618108464938131
2010-10-11,0.0008535650814014417,0.00013251468704442303,0.0030223892451366127,0.23331835924309774,-0.45688005981363
2010-10-12,-0.0014514944357557624,8.847991505926393e-05,0.002967736249206625,0.4420188086541245,-0.20300646307381554
2010-10-13,-0.0005127955855375177,0.00017695983011859073,0.0029337235493238772,0.42644495906169466,-0.12393872679127371
2010-10-14,-0.007809811504803754,8.922198429697641e-05,0.0034000056143557323,-0.2765292260864303,0.54439463104571
2010-10-15,-0.006136012391438683,0.00013466804327333634,0.0036529422163231046,-0.17723793903157664,0.06017877171375119
2010-10-18,0.006652827454388444,8.922198429697641e-05,0.00391206957462711,-0.12878361693664697,-0.295184463077387
2010-10-19,8.610988194579505e-05,8.915834522109496e-05,0.0035778692281677386,-0.220430369061249,0.02412169666591435
2010-10-20,0.001720642337508238,4.4501802323016855e-05,0.0035908225360999193,-0.31023201610865814,0.01659979758816954
2010-10-21,-0.002582075010078455,0.00013383894713362096,0.0036397458121556446,-0.18578303910403837,-0.1704134561359596
2010-10-22,0.0012057980703845672,0.0001336957974953738,0.0036112470322184854,-0.316963208152921,-0.04051499494888855
2010-10-25,0.003437147344083513,0.00013320900492873824,0.0035226857893747104,-0.3617575558223689,0.09853920815009065
2010-10-26,-0.00516016143497211,0.00017857142857139304,0.003684182514543187,-0.18840464683665847,-0.3197680392067985
2010-10-27,-0.0025036555638546787,8.951750067136343e-05,0.0037154554274990426,-0.13226232805897536,-0.4153083480767972
2010-10-28,0.0038823042569289257,0.0001337434800053548,0.003769527210036328,-0.1304413479000487,-0.5004789151678568
2010-10-29,0.001892543849710826,0.0003558718861209888,0.003650229343603585,-0.31337056256719775,-0.20023610199358988
2010-11-01,-0.0003278417435677028,4.468874290568493e-05,0.0036360609561786254,-0.24280189911206876,-0.18663141047375964
2010-11-02,0.004460557475985283,0.0001334578940344372,0.0037418866322947958,-0.24570734307908113,-0.3696831239308316
2010-11-03,-0.003171815019868518,8.922198429697641e-05,0.0035302215590292795,-0.1902341001995914,-0.2977594195165638
2010-11-04,0.009060080752437472,0.000309720808813802,0.004081255647050645,0.14254797402627384,-0.22781907824584247
2010-11-05,-0.0030678125137182377,0.00017744654422857886,0.004135226563919622,0.19196659640392164,-0.3362260522945326
2010-11-08,0.0005119561058268829,0.00026602819898910294,0.0041324793162511725,0.2044295772401709,-0.32592896052216513
2010-11-09,-0.007191346964129153,8.93096365098251e-05,0.004413706433025567,0.14783718102431576,-0.5783816775782324
2010-11-10,-0.0020642052336947714,0.00017908309455590192,0.0044307571374328615,0.19539393140931555,-0.6022777603483744
2010-11-11,-0.004227695851650282,8.989572096366424e-05,0.004191753009145566,0.34429706407698124,-0.5403613524606516
2010-11-12,-0.006766891257781182,0.0008593785336288287,0.0042385958630452355,0.3063555490076501,-0.5416674240846913
2010-11-15,-0.010588818624619911,0.00013716793928033073,0.004500843097960282,0.04691767678814413,-0.10682970645157885
2010-11-16,0.005089625496863093,0.0002730996813837154,0.004693090652772997,-0.006402439692444247,-0.4200788592256459
2010-11-17,0.0,0.00031860179327298436,0.004661399671352566,0.04102133280613885,-0.352578026509331
2010-11-18,0.0006999887850120956,0.00045475216007273447,0.0046572620071141674,-0.060239997731691655,-0.3422509599265702
2010-11-19,0.003318271729349398,4.5345304493678434e-05,0.004723708758308844,-0.096586876177897,-0.45719262243977266
2010-11-22,0.00530378145642274,9.018759018757224e-05,0.004820707056172169,-0.08559503601902783,-0.5616228984184204
2010-11-23,0.0005201671067389668,0.0001803589142393004,0.004706262489398941,-0.22545525412838266,-0.32929814270331637
2010-11-24,-0.007918417706939351,0.0005910434189588983,0.004975667439659512,-0.2052128776123984,-0.6460837461939399
2010-11-26,0.0012223067232577378,9.07276356378617e-05,0.004890795124462471,-0.16887981827754966,-0.533471753687818
2010-11-29,0.0009593368404621216,9.067827348571922e-05,0.004870608353805098,-0.14761833574326133,-0.5017037901257053
2010-11-30,-0.0014829996467549122,0.0001362212232665901,0.004872595462753562,-0.11209965741827121,-0.5119048943482953
2010-12-01,-0.0021305544828988943,0.00018283206874482148,0.004728675910176588,0.01802634905785845,-0.2933461726120221
2010-12-02,-0.002101875856580726,0.0005038706426640989,0.00471091072149114,-0.012048432240014612,-0.2542933988208391
2010-12-03,-0.0027214780613284972,0.0005506102597045268,0.0041089180892709826,-0.33174383615089137,-0.39578535901023404
2010-12-06,0.00665887821657396,0.0001368176221097329,0.00446994177184745,-0.26467684965866617,-0.5053443793831605
2010-12-07,-0.008947133009840513,0.00013816607562290397,0.004760526308216473,-0.142259771432208,-0.8168408410047618
2010-12-08,-0.006186839051683712,0.0004170721534825683,0.00470645709017523,-0.14195270855698292,-0.7633052055602221
2010-12-09,0.0023024394056658792,9.247272054748582e-05,0.0047791079554969544,-0.24610686471301754,-0.8422872046167327
2010-12-10,-0.0044324836212998875,0.00018573551263004388,0.004785477900958482,-0.24119680521424047,-0.8537750455282542
2010-12-13,0.0035475572566747715,0.00013879250520472421,0.00473048098970014,-0.4475783723701632,-0.6558901348856465
2010-12-14,-0.005860236675009567,0.0001396453009356288,0.004339562613624376,-0.2544676908073636,-0.8344020566852097
2010-12-15,-0.005984364238551088,9.366804046457486e-05,0.004283381480293906,-0.09120108121590174,-0.8986518323962054
2010-12-16,0.004647689137758704,0.00018637592023106907,0.004462434213735796,-0.12759106998976058,-1.0624682986955378
2010-12-17,0.008700820983946755,4.617871161396959e-05,0.004925192063344473,0.03284570784536909,-1.0143880100137928
2010-12-20,-0.0006189828435196887,0.00013862575666559373,0.004845512431639396,0.13141107558437456,-0.8889524617893851
2010-12-21,0.002032363694432604,0.00013831896352983967,0.0046919837511273455,0.15339753984211651,-0.7151059389268202
2010-12-22,-0.0007947809101551684,0.00018456995201177577,0.0046809672393104155,0.19525726896330384,-0.6841452648041293
2010-12-23,0.00044162293256633234,0.0004155316496606649,0.004405696651157152,0.14768226833601963,-0.4704105548105022
2010-12-27,0.0018526895227433116,0.00023014959723825716,0.004420403803108936,0.12957109233380648,-0.5048904713722195
2010-12-28,-0.007629661528678611,0.0003726129482999455,0.00466750268630899,0.20755724481219853,-0.6964139436272268
2010-12-29,0.007168398124290043,0.00027734122215032945,0.0049866842206413905,0.12395989894713819,-0.971456339410345
2010-12-30,0.0004408143357901295,9.247272054748582e-05,0.00497619633387146,0.04930897244398849,-0.963910053653132
2010-12-31,0.00237704542137962,9.219988936011442e-05,0.004994158095094872,-0.07540664732652069,-0.9876980500175385
2011-01-03,0.0036864317315936646,0.00018375597206912096,0.005024383344425088,-0.23665297308278435,-0.9861637168637523
2011-01-04,0.0012257967987272522,9.175153683822377e-05,0.004808445903949995,-0.22266286063337423,-0.8344762255485141
2011-01-05,-0.007024878592378769,4.6212856416678755e-05,0.004647184045743041,-0.12922820082866507,-0.9197772061216609
2011-01-06,0.0014089291793739633,0.00013843385169120547,0.004431885425859292,-0.26941443939229565,-0.6255986979575954
2011-01-07,0.0048281096951772184,0.0001377220768489241,0.004520130593446655,-0.29382846840513754,-0.7320343249832608
2011-01-10,0.0016624898261010657,0.00018335166850014687,0.004380572530610906,-0.4595162659717021,-0.4102705010541787
2011-01-11,-0.00043722942753809946,0.00013757050488375815,0.004341768251012578,-0.34795249967004355,-0.4005679261721693
2011-01-12,-0.0006124425414126833,9.178522257914651e-05,0.00409458691231131,-0.4117398806602456,0.056545535603437
2011-01-13,0.004104936886928812,9.138261902584309e-05,0.003832329880420557,-0.5833605868919164,0.700180459591361
2011-01-14,-0.0045426256034026835,9.179364787954848e-05,0.00396095404291393,-0.3735753987059782,0.21357429416003715
2011-01-18,-0.000525479459540179,0.00018360414945380634,0.0035422807684901705,-0.6639951772588127,0.40962788926402816
2011-01-19,-0.0007010690889241999,4.596644449554179e-05,0.003543566826937391,-0.6601402180769368,0.4017577728234172
2011-01-20,-0.004128736524552146,0.0001385105498868883,0.0036583915070552285,-0.44866172216895006,-0.07862331507090481
2011-01-21,0.0014074419396150617,9.219138932428428e-05,0.003661738612823173,-0.5347666482651291,-0.029887863883091725
2011-01-24,0.0004394196778152448,9.21319329279345e-05,0.0036617328832492984,-0.5346791479552306,-0.029933639651433808
2011-01-25,0.004733469425505454,9.169264624975253e-05,0.0037767948337776233,-0.5219303504655556,-0.2070997304382609
2011-01-26,-0.00534871105380752,9.217439395334141e-05,0.003561058612569388,-0.3565105110788421,-0.37730201920288664
2011-01-27,0.0015812857810368897,4.6021445993856665e-05,0.0032315181890263858,-0.6530136508226885,-0.3047486690115222
