datetime,return,tcost,adjclose,adjvolume,return_volatility_20,return_skewness_20,return_kurtosis_20,adjvolume_volatility_20
1993-01-08,0.1574168776138798,0.003264417845484222,11500.0,100.0,0.036635986257575824,2.97779049570881,9.742733678533654,175.8152439352174
1993-01-18,0.004338401598598551,0.004329004329004329,11550.0,150.0,0.03642755887446108,3.127455294314939,10.463348163653217,175.95098749367676
1993-01-19,0.004319661144515763,0.0010834236186348862,11600.0,320.0,0.036308593783660414,3.2376156606837037,10.99035610459233,174.08044117591155
1993-01-26,0.06669137449867257,0.008064516129032258,12400.0,100.0,0.036463045310212515,3.0740526673951205,8.949872640960423,174.71119025408763
1993-01-27,-0.00809721023262,0.004048582995951417,12300.0,50.0,0.0362663403914795,3.1129335583056115,9.104739557353929,166.7782959500426
1993-01-29,-0.01639380977567484,0.004132231404958678,12100.0,50.0,0.036779242978960514,3.023523505670113,8.735426355290668,152.50819650104057
1993-02-01,0.028515170308020643,0.004016064257028112,12450.0,200.0,0.03680510714459865,2.9165176351368642,8.287328867543495,152.3679756379273
1993-02-04,-0.004024150299725804,0.005045408678102927,12400.0,30.0,0.03690036163821928,2.9066328940588977,8.236825117827204,154.71263684650972
1993-02-05,0.0,0.004032258064516129,12400.0,200.0,0.037022570234915536,2.9079174566488697,8.218445657999878,90.21502092223889
1993-02-09,0.006030169026590926,0.002004008016032064,12475.0,100.0,0.036974902859011574,2.9068290548909963,8.223714490529392,90.21502092223889
1993-02-10,0.0,0.003009027081243731,12475.0,20.0,0.03711213682043863,2.9149990267457153,8.228084127276336,92.22120146690781
1993-02-12,-0.006030169026590926,0.0030272452068617556,12400.0,90.0,0.03736119426427002,2.9053791891418883,8.152485654484277,92.51351252654933
1993-02-19,-0.02036730282443422,0.00411522633744856,12150.0,100.0,0.03788712111259906,2.8152470293708167,7.797049411884828,83.71827757425496
1993-02-22,0.004106781952653904,0.005107252298263534,12200.0,40.0,0.03792272835169567,2.8221377567835058,7.814326828316167,82.66045003506817
1993-02-23,0.012220111334775297,0.003033367037411527,12350.0,100.0,0.037883230377517355,2.8039429039159356,7.756343235714569,81.69914320236168
1993-02-26,0.008048333182827605,0.004016064257028112,12475.0,90.0,0.03755981511881697,2.814744143323281,7.852702976671665,68.92749814116279
1993-03-01,-0.002006018726865122,0.004016064257028112,12450.0,100.0,0.03760012690897194,2.8124015723005864,7.836904221488897,67.22350779303324
1993-03-02,0.013958352250707406,0.0039603960396039604,12625.0,200.0,0.037447120389055746,2.9035397922801804,8.242232408883675,69.99107085907458
1993-03-03,0.015717415895409204,0.004868549172346641,12825.0,100.0,0.037448113134901366,2.9019818427058075,8.235886270360805,70.04284403134984
1993-03-04,-0.00782782862024689,0.003929273084479371,12725.0,100.0,0.017841451577568272,1.89996413679129,4.63126410008162,70.04284403134984
1993-03-05,0.006657553472056321,0.0038910505836575876,12810.0,20.0,0.017843914151627397,1.8797211614508977,4.5779409928367105,72.21322593541989
1993-03-08,0.022386114298463156,0.0038095238095238095,13100.0,200.0,0.018230747333768216,1.6558777938611247,3.6517182391294556,57.66064515768099
1993-03-12,-0.031010236742559982,0.005917159763313609,12700.0,40.0,0.013913912730992187,-0.2589682870495382,0.006350045995738185,59.099492383606815
1993-03-26,-0.011881327886753112,0.00398406374501992,12550.0,100.0,0.014063908847726014,-0.23617709307590967,-0.10582221972281358,58.12916651733448
1993-03-30,0.003976148379639,0.003968253968253968,12600.0,100.0,0.013492941533699225,-0.38657078751531904,0.36038625800916435,57.03288525052893
1993-03-31,0.011834457647003305,0.00392156862745098,12750.0,60.0,0.012291783927479791,-0.7825412923624029,0.5808887829203866,52.95989048327045
1993-04-02,-0.044095319865224525,0.004081632653061225,12200.0,100.0,0.015756093445693314,-1.173356780027629,1.0437768165262309,50.85272854036448
1993-04-20,0.002047083621725676,0.006134969325153374,12225.0,10.0,0.015767687372869158,-1.18995326938857,1.0625951660737973,48.60812689252693
1993-04-23,0.026237630216856545,0.00597609561752988,12550.0,80.0,0.01678206524306718,-0.9640033244336539,0.7074072085410195,48.566964080535236
1993-04-26,0.0,0.005988023952095809,12550.0,10.0,0.01678206524306718,-0.9640033244336539,0.707407208541019,49.3051721424842
1993-05-03,0.015810606026642304,0.003937007874015748,12750.0,100.0,0.017043215974825922,-1.0726005626207156,0.7689505962197392,49.383701764853555
1993-05-19,0.1002694531636763,0.0035335689045936395,14150.0,100.0,0.02682016400643072,1.5719335487334176,5.11274732744957,48.21566135603659
1993-05-20,0.0035273405179676587,0.0035211267605633804,14200.0,100.0,0.02680918871868794,1.622065644243634,5.229623427577563,48.21566135603659
1993-05-21,0.0,0.0035211267605633804,14200.0,100.0,0.02683149803807556,1.6287635751077634,5.226924012655104,48.21566135603659
1993-05-25,0.013986241974739855,0.003472222222222222,14400.0,100.0,0.026875619113358708,1.5885335123649684,5.1023511084244255,48.25971404805462
1993-05-27,0.0408219945202557,0.0033333333333333335,15000.0,400.0,0.027750755441635362,1.3019129906948772,3.7974836935067566,82.90958931269651
1993-06-09,0.032789822822991255,0.0032258064516129032,15500.0,70.0,0.028207984883535875,1.1680379599282091,3.228654707510053,80.3414587868555
1993-06-11,0.0,0.003215434083601286,15500.0,100.0,0.028263827904355866,1.2418135151460499,3.313847028517337,80.3414587868555
1993-06-16,0.020750944105039082,0.00315955766192733,15825.0,100.0,0.028074866136065073,1.1291742093001347,3.234210744590892,80.3414587868555
1993-06-17,0.009434032233357925,0.0031397174254317113,15975.0,100.0,0.02806040022659045,1.1162451614978872,3.2248139694750497,78.24800316941001
