datetime,return,tcost,adjclose,adjvolume,return_volatility_20,return_skewness_20,return_kurtosis_20,adjvolume_volatility_20
1999-06-02,-0.014752307716057622,0.003479911420436553,63.25,2204300.0,0.03170904638241488,1.0173850436898335,1.521455998257049,1584854.2636895988
1999-06-03,0.005832758713368413,0.003928964325003929,63.62,852600.0,0.03165727047575313,0.9145429415269074,1.403953354688226,980043.5542260596
1999-06-04,0.02728851497506657,0.003816793893129771,65.38,1357400.0,0.03221941436873414,0.7097392521770227,0.9237686163533265,944668.0486798245
1999-06-07,0.008528836347520219,0.00334143377885782,65.94,891900.0,0.025144626757183652,-0.24669854901831348,-0.5628468784152583,605808.7943196269
1999-06-08,-0.03377605360504887,0.00392156862745098,63.75,571700.0,0.024177185242146203,-0.185525266287791,-0.4790335440893907,575679.1802731795
1999-06-09,0.02708095860267079,0.0014524883418698701,65.5,611400.0,0.025173200159772768,-0.226924505640314,-0.6883939543043538,585975.6389134278
1999-06-10,-0.03290178837843172,0.004965712934499902,63.38,664200.0,0.023816553360402795,-0.20658864242654307,-0.8388997678341616,509607.1422919816
1999-06-11,-0.0020532266551454015,0.003952569169960474,63.25,969300.0,0.023835766661176566,-0.21931900717635203,-0.8418730858248447,511851.62681679544
1999-06-14,-0.03213127818279293,0.004081632653061225,61.25,821100.0,0.023217235716290217,-0.19648007244183335,-0.7686094298311228,475919.33076940675
1999-06-15,0.024194728587056957,0.0029423459244533163,62.75,831700.0,0.02385653751755787,-0.3520805161354706,-0.7849851539558901,425949.53160556476
1999-06-16,0.03906746819090934,0.0033763044812768397,65.25,690300.0,0.02567294684387329,-0.26760047517281293,-0.8881863332997293,425374.8787540233
1999-06-17,-0.003838776307166114,0.002849002849002884,65.0,955700.0,0.02551209418942267,-0.19719849277158957,-0.8631425309434375,420296.5371020799
1999-06-18,-0.0029273574560120252,0.002390315367414622,64.81,613900.0,0.02540251664884582,-0.25892125323100484,-0.8084155852659292,415054.50711322244
1999-06-21,0.06986684013112132,0.0035780735651925,69.5,1811000.0,0.029766160262904715,0.14497855443249885,-0.2711123102037969,446599.1977993243
1999-06-22,-0.021819047394639135,0.01818181818181818,68.0,1165900.0,0.02921462699560483,0.15265563532561802,-0.149423830465798,437214.4633929669
1999-06-23,-0.04512043528047016,0.002923076923076888,65.0,1351700.0,0.030845152472946346,0.11531594549787993,-0.42815025968987275,421027.9637684414
1999-06-24,0.0009226511495690204,0.0033763044812768397,65.06,1408900.0,0.03037230989348432,0.21111407435092627,-0.25881702432706755,410326.69578641845
1999-06-25,0.01812554382112541,0.0037735849056603774,66.25,1111500.0,0.030105256583642166,0.23238901618253982,-0.17024743974118461,408646.2568958634
1999-06-28,0.004668331646621837,0.002779238338466195,66.56,784600.0,0.030120165524336332,0.2229867322727749,-0.17861544161915566,411376.0183822095
1999-06-29,0.01772066324685717,0.0014041829872145275,67.75,629800.0,0.027486543677158602,0.31747509323533957,-0.049800195325601315,420384.75171561586
1999-06-30,0.0643078672327313,0.007717750826901905,72.25,2127600.0,0.03023971230744445,0.276459458591416,-0.37763975971789154,409732.13676742517
1999-07-01,-0.02013209332885868,0.0035335689045936395,70.81,813600.0,0.03079919200163298,0.355313492442828,-0.4852142456025401,410573.81845412403
1999-07-02,0.0018342156817929833,0.0035335689045936395,70.94,536900.0,0.03038968159309652,0.47670535400164343,-0.291130709347029,414699.5662826283
1999-07-06,-0.006221739527252801,0.0035526502771067213,70.5,747600.0,0.030451712830739497,0.5443789906013665,-0.26328454228724985,417210.8215279177
1999-07-07,-0.03610500464211608,0.003676470588235294,68.0,648800.0,0.030597538917217375,0.5301703646453084,-0.2772543290748839,413940.0232823591
1999-07-08,-0.011090686694158691,0.00371415837171297,67.25,424400.0,0.030238479787162122,0.7090327236574483,-0.007369477716171691,423810.668665856
1999-07-09,0.0,0.0037174721189591076,67.25,311800.0,0.02920950821003063,0.6978884482493977,0.16667791742075933,442467.033206995
1999-07-12,0.016663365729207236,0.0027814375640462263,68.38,547700.0,0.029333353993964976,0.5986878713171532,0.033364550784282354,450435.5757208793
1999-07-13,-0.007338943845129897,0.0028019466155433967,67.88,969600.0,0.028289819319146717,0.6360375952434018,0.2529917680422402,450021.84224768466
1999-07-14,-0.003837643086285425,0.0032515518770322035,67.62,888200.0,0.02800396349186084,0.7885910813615534,0.5205106002882207,449609.7728864443
1999-07-15,0.00472116545269774,0.0036835125976130835,67.94,864700.0,0.026812497575557027,0.9764797059759761,1.26404159407043,446616.2396006218
1999-07-16,0.0017647063403218866,0.003669455452810803,68.06,476700.0,0.026779069341607075,0.9492761962033025,1.244874376858447,457609.3022164213
1999-07-19,0.0200734012793351,0.0035971223021582736,69.44,646100.0,0.02702265934332319,0.8106719895060821,0.9542865167421604,456614.12864146027
1999-07-20,-0.019192214557607556,0.004627929185337512,68.12,886100.0,0.022703973165222744,0.6615152793395436,1.6100239225047845,407561.8688003087
1999-07-21,-0.0035294154284617463,0.0036835125976130835,67.88,626100.0,0.022210076383261577,0.624134280286438,1.8824269444160224,404745.2712509437
1999-07-22,-0.020539492704217288,0.0037593984962406013,66.5,584500.0,0.020280406120371488,1.1338805211956922,2.562404795232818,390549.12546310993
1999-07-23,-0.03738180348079645,0.0028876921876219265,64.06,767200.0,0.021950483150936218,0.8864222123894119,1.791084593552429,364867.0208103221
1999-07-26,-0.01272501657338232,0.003945084424806691,63.25,749500.0,0.021650046461468196,1.0962719227377993,2.320163067171605,356340.38204362977
