datetime,return,tcost,adjust_close,volatility_20,skewness_20,kurtosis_20
1993-01-08,0.1574168776138798,0.003264417845484222,11500.0,0.036635986257575824,2.97779049570881,9.742733678533654
1993-01-18,0.004338401598598551,0.004329004329004329,11550.0,0.03642755887446108,3.127455294314939,10.463348163653217
1993-01-19,0.004319661144515763,0.0010834236186348862,11600.0,0.036308593783660414,3.2376156606837037,10.99035610459233
1993-01-26,0.06669137449867257,0.008064516129032258,12400.0,0.036463045310212515,3.0740526673951205,8.949872640960423
1993-01-27,-0.00809721023262,0.004048582995951417,12300.0,0.0362663403914795,3.1129335583056115,9.104739557353929
1993-01-29,-0.01639380977567484,0.004132231404958678,12100.0,0.036779242978960514,3.023523505670113,8.735426355290668
1993-02-01,0.028515170308020643,0.004016064257028112,12450.0,0.03680510714459865,2.9165176351368642,8.287328867543495
1993-02-04,-0.004024150299725804,0.005045408678102927,12400.0,0.03690036163821928,2.9066328940588977,8.236825117827204
1993-02-05,0.0,0.004032258064516129,12400.0,0.037022570234915536,2.9079174566488697,8.218445657999878
1993-02-09,0.006030169026590926,0.002004008016032064,12475.0,0.036974902859011574,2.9068290548909963,8.223714490529392
1993-02-10,0.0,0.003009027081243731,12475.0,0.03711213682043863,2.9149990267457153,8.228084127276336
1993-02-12,-0.006030169026590926,0.0030272452068617556,12400.0,0.03736119426427002,2.9053791891418883,8.152485654484277
1993-02-19,-0.02036730282443422,0.00411522633744856,12150.0,0.03788712111259906,2.8152470293708167,7.797049411884828
1993-02-22,0.004106781952653904,0.005107252298263534,12200.0,0.03792272835169567,2.8221377567835058,7.814326828316167
1993-02-23,0.012220111334775297,0.003033367037411527,12350.0,0.037883230377517355,2.8039429039159356,7.756343235714569
1993-02-26,0.008048333182827605,0.004016064257028112,12475.0,0.03755981511881697,2.814744143323281,7.852702976671665
1993-03-01,-0.002006018726865122,0.004016064257028112,12450.0,0.03760012690897194,2.8124015723005864,7.836904221488897
1993-03-02,0.013958352250707406,0.0039603960396039604,12625.0,0.037447120389055746,2.9035397922801804,8.242232408883675
1993-03-04,0.007889587275162313,0.003929273084479371,12725.0,0.037461949647556975,2.9299461323697265,8.341106855677745
1993-03-05,0.006657553472056321,0.0038910505836575876,12810.0,0.01745708954315359,1.980034466858843,5.15090698412021
1993-03-08,0.022386114298463156,0.0038095238095238095,13100.0,0.01784143047716719,1.7461502542108909,4.14344334808453
1993-03-12,-0.031010236742559982,0.005917159763313609,12700.0,0.019610961386762216,1.2416412439744609,2.9470556463512967
1993-03-26,-0.011881327886753112,0.00398406374501992,12550.0,0.013762963818959733,-0.21979196211515392,0.06362657837775654
1993-03-30,0.003976148379639,0.003968253968253968,12600.0,0.01363235648236471,-0.34535501710602123,0.2240339022518456
1993-03-31,0.011834457647003305,0.00392156862745098,12750.0,0.013191389780796911,-0.5584849422717615,0.7101242523129998
1993-04-02,-0.044095319865224525,0.004081632653061225,12200.0,0.01537508334251011,-1.2722849898431725,1.3283838587271575
1993-04-20,0.002047083621725676,0.006134969325153374,12225.0,0.015372593837420435,-1.3313815487864589,1.4340165662147815
1993-04-23,0.026237630216856545,0.00597609561752988,12550.0,0.016458459973977452,-1.1050222945362262,1.0481786369003814
1993-04-26,0.0,0.005988023952095809,12550.0,0.016411410360609557,-1.0612441137561726,1.014189154131162
1993-05-03,0.015810606026642304,0.003937007874015748,12750.0,0.016755129640152553,-1.0992439499412434,0.9256105102043937
1993-05-19,0.1002694531636763,0.0035335689045936395,14150.0,0.026547584662470966,1.6054835778978933,5.395176989331844
1993-05-20,0.0035273405179676587,0.0035211267605633804,14200.0,0.026551717984296383,1.6079401281048458,5.396974483763383
1993-05-21,0.0,0.0035211267605633804,14200.0,0.026578737290473074,1.6705902229405,5.513614799030298
1993-05-25,0.013986241974739855,0.003472222222222222,14400.0,0.026595068736083,1.601262664427942,5.3457986328970755
